Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Turns Ratio - Primary:Secondary","Impedance - Primary (Ohms)","Impedance - Secondary (Ohms)","DC Resistance (DCR) - Primary","DC Resistance (DCR) - Secondary","Transformer Type","Frequency Range","Frequency Response","Voltage - Isolation","Insertion Loss","Return Loss","Power Level","Operating Temperature","Approval Agency","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
"http://catalog.triadmagnetics.com/Asset/FS28-085-C2.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B.JPG","237-1538-ND","FS28-085-C2","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.4VA TH","239","7.69","0","1","Tube","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 170mA, Series 85mA","Dual","Dual","No","2.4VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","30.15mm","4200Vrms","0.25 lb (113.4 g)"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL5.0-XX-130B.pdf","//media.digikey.com/photos/Tamura%20Photos/PL5.0-xx-130B.jpg","MT3114-ND","PL5.0-16-130B","Tamura","Tamura","PWR XFMR LAMINATED 5VA TH","618","10.83","0","1","Tube","PL5.0-xx-130B","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 620mA, Series 310mA","Dual","Dual","No","5VA","Through Hole","PC Pin","41.28mm L x 36.37mm W","35.60mm","3500Vrms","-"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL5.0-XX-130B.pdf","//media.digikey.com/photos/Tamura%20Photos/PL5.0-xx-130B.jpg","MT3132-ND","PL5.0-28-130B","Tamura","Tamura","PWR XFMR LAMINATED 5VA TH","540","10.83","0","1","Tube","PL5.0-xx-130B","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 360mA, Series 180mA","Dual","Dual","No","5VA","Through Hole","PC Pin","41.28mm L x 36.37mm W","35.60mm","3500Vrms","-"
"http://catalog.triadmagnetics.com/Asset/FS24-045.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%20SPLIT%201.1VA%20TO61-1618.jpg","237-1028-ND","FS24-045","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 1.1VA TH","153","11.71","0","1","Box","Split Pack™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 90mA, Series 45mA","Dual","Dual","No","1.1VA","Through Hole","PC Pin","34.93mm L x 28.56mm W","23.80mm","2500Vrms","0.17 lb (77.11 g)"
"http://catalog.triadmagnetics.com/Asset/FS16-150.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%20SPLIT%202.5VA%20TO61-1618.jpg","237-1033-ND","FS16-150","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.4VA TH","641","12.39","0","1","Box","Split Pack™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 300mA, Series 150mA","Dual","Dual","No","2.4VA","Through Hole","PC Pin","34.93mm L x 28.56mm W","30.15mm","2500Vrms","0.25 lb (113.4 g)"
"http://catalog.triadmagnetics.com/Asset/FS36-065.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%20SPLIT%202.5VA%20TO61-1618.jpg","237-1037-ND","FS36-65","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.4VA TH","561","12.39","0","1","Box","Split Pack™","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 130mA, Series 65mA","Dual","Dual","No","2.4VA","Through Hole","PC Pin","34.93mm L x 28.56mm W","30.15mm","2500Vrms","0.25 lb (113.4 g)"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL2.5-XX-130B.pdf","//media.digikey.com/photos/Tamura%20Photos/PL2.5-xx-130B.jpg","MT3119-ND","PL2.5-20-130B","Tamura","Tamura","PWR XFMR LAMINATED 2.5VA TH","270","12.8","0","1","Tube","PL2.5-xx-130B","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 240mA, Series 120mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","41.28mm L x 36.37mm W","28.60mm","3500Vrms","-"
"http://catalog.triadmagnetics.com/Asset/FS36-170.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%20SPLIT%206.0VA%20TO61-1618.jpg","237-1044-ND","FS36-170","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 6VA TH","208","12.8","0","1","Box","Split Pack™","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 340mA, Series 170mA","Dual","Dual","No","6VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","33.32mm","2500Vrms","0.44 lb (199.58 g)"
"http://catalog.triadmagnetics.com/Asset/FS10-600.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%20SPLIT%206.0VA%20TO61-1618.jpg","237-1038-ND","FS10-600","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 6VA TH","119","12.8","0","1","Box","Split Pack™","Active","Laminated Core","115V, 230V","Parallel 5V, Series 10V","Parallel 1.2A, Series 600mA","Dual","Dual","No","6VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","33.32mm","2500Vrms","0.44 lb (199.58 g)"
"http://catalog.triadmagnetics.com/Asset/VPP20-500.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2010.0VA%20TO61-1617.jpg","237-1056-ND","VPP20-500","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 10VA TH","152","13.34","0","1","Box","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 1A, Series 500mA","Dual","Dual","No","10VA","Through Hole","PC Pin","47.63mm L x 39.67mm W","34.93mm","4000Vrms","0.53 lb (240.4 g)"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FL12-200.pdf","//media.digikey.com/photos/Tamura%20Photos/3FL12-200.jpg","MT1105-ND","3FL12-200","Tamura","Tamura","PWR XFMR LAMINATED 2.5VA TH","2,493","13.69","0","1","Bulk","3FL","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 400mA, Series 200mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","47.60mm L x 39.60mm W","16.80mm","1500Vrms","-"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FL24-100.pdf","//media.digikey.com/photos/Tamura%20Photos/3FL12-475.jpg","MT1117-ND","3FL24-100","Tamura","Tamura","PWR XFMR LAMINATED 2.5VA TH","669","13.69","0","1","Bulk","3FL","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 200mA, Series 100mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","47.60mm L x 39.60mm W","16.80mm","1500Vrms","-"
"http://catalog.triadmagnetics.com/Asset/FP10-250.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%202.5VA%20TO61-1618.jpg","237-1008-ND","FP10-250","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.5VA TH","360","14.62","0","1","Box","Flat Pack™","Active","Laminated Core","115V, 230V","Parallel 5V, Series 10V","Parallel 500mA, Series 250mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","47.63mm L x 39.67mm W","16.51mm","2000Vrms","0.313 lb (141.97 g)"
"http://catalog.triadmagnetics.com/Asset/FP34-75.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%202.5VA%20TO61-1618.jpg","237-1014-ND","FP34-75","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.5VA TH","157","14.62","0","1","Box","Flat Pack™","Active","Laminated Core","115V, 230V","Parallel 17V, Series 34V","Parallel 150mA, Series 75mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","47.63mm L x 39.67mm W","16.51mm","2000Vrms","0.313 lb (141.97 g)"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FD-4XX.pdf","//media.digikey.com/photos/Tamura%20Photos/3FD-424.jpg","MT2131-ND","3FD-456","Tamura","Tamura","PWR XFMR LAMINATED 6VA TH","262","14.88","0","1","Tube","3FD-4xx","Active","Laminated Core","115V, 230V","Parallel 28V, Series 56V","Parallel 220mA, Series 110mA","Dual","Dual","No","6VA","Through Hole","PC Pin","41.50mm L x 34.83mm W","38.00mm","2500Vrms","-"
"http://catalog.triadmagnetics.com/Asset/FS12-1000.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%20SPLIT%2012.0VA%20TO61-1618.jpg","237-1046-ND","FS12-1000","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 12VA TH","394","15.04","0","1","Box","Split Pack™","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 2A, Series 1A","Dual","Dual","No","12VA","Through Hole","PC Pin","47.63mm L x 39.67mm W","36.50mm","2500Vrms","0.7 lb (317.51 g)"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-5XX.pdf","//media.digikey.com/Photos/Tamura%20Photos/3FS-5.jpg","MT2224-ND","3FS-528","Tamura","Tamura","PWR XFMR LAMINATED 12VA TH","4,293","15.09","0","1","Tube","3FS-5xx","Active","Laminated Core","115V","Parallel 14V, Series 28V","Parallel 840mA, Series 420mA","Single","Dual","No","12VA","Through Hole","PC Pin","48.50mm L x 41.52mm W","38.00mm","2500Vrms","-"
"http://catalog.triadmagnetics.com/Asset/F36-65.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/C2%20Split%20Pack%2039.67mm.JPG","237-1832-ND","F36-65","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.5VA TH","152","9.98","0","1","Box","Split Pack™, Class 2/3, F","Active","Laminated Core","115V","Parallel 18V, Series 36V","Parallel 130mA, Series 65mA","Single","Dual","No","2.5VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","30.15mm","2500Vrms","0.25 lb (113.4 g)"
"http://catalog.triadmagnetics.com/Asset/F10-250.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F16-150-C2-B.JPG","237-1790-ND","F10-250","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.5VA TH","147","9.98","0","1","Box","Split Pack™, Class 2/3, F","Active","Laminated Core","115V","Parallel 5V, Series 10V","Parallel 500mA, Series 250mA","Single","Dual","No","2.5VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","30.15mm","2500Vrms","0.25 lb (113.4 g)"
"http://catalog.triadmagnetics.com/Asset/FP10-600.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%206.0VA%20TO61-1618.jpg","237-1016-ND","FP10-600","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 6VA TH","116","15.81","0","1","Box","Flat Pack™","Active","Laminated Core","115V, 230V","Parallel 5V, Series 10V","Parallel 1.2A, Series 600mA","Dual","Dual","No","6VA","Through Hole","PC Pin","47.63mm L x 39.67mm W","22.22mm","2000Vrms","0.438 lb (198.67 g)"
"http://catalog.triadmagnetics.com/Asset/VPP28-090.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%202.50VA%20TO61-1617.jpg","237-2295-ND","VPP28-090-B","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.5VA TH","133","10.31","0","1","Bulk","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 180mA, Series 90mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","28.58mm","4000Vrms","0.25 lb (113.4 g)"
"http://catalog.triadmagnetics.com/Asset/F-138P.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F-138P.JPG","237-1909-ND","F-138P","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 1.5VA TH","130","10.41","0","1","Box","Single Primary","Active","Laminated Core","115V","Parallel 12.6V, Series 25.2V","Parallel 120mA, Series 60mA","Single","Dual","No","1.5VA","Through Hole","PC Pin","35.31mm L x 39.67mm W","30.15mm","1500Vrms","0.219 lb (99.34 g)"
"http://catalog.triadmagnetics.com/Asset/VPP16-1250.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2020.0VA%20TO61-1617.jpg","237-1069-ND","VPP16-1250","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 20VA TH","1,144","16.79","0","1","Box","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","41.28mm","4000Vrms","0.9 lb (408.23 g)"
"http://catalog.triadmagnetics.com/Asset/VPP12-1600.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2020.0VA%20TO61-1617.jpg","237-1068-ND","VPP12-1600","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 20VA TH","436","16.79","0","1","Box","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 3.2A, Series 1.6A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","41.28mm","4000Vrms","0.9 lb (408.23 g)"
"http://catalog.triadmagnetics.com/Asset/VPP20-1000.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2020.0VA%20TO61-1617.jpg","237-1070-ND","VPP20-1000","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 20VA TH","269","16.79","0","1","Box","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 2A, Series 1A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","41.28mm","4000Vrms","0.9 lb (408.23 g)"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-5XX.pdf","//media.digikey.com/Photos/Tamura%20Photos/3FS-5.jpg","MT2212-ND","3FS-516","Tamura","Tamura","PWR XFMR LAMINATED 12VA TH","106","17.52","0","1","Tube","3FS-5xx","Active","Laminated Core","115V","Parallel 8V, Series 16V","Parallel 1.6A, Series 800mA","Single","Dual","No","12VA","Through Hole","PC Pin","48.50mm L x 41.52mm W","38.00mm","2500Vrms","-"
"http://catalog.triadmagnetics.com/Asset/FS12-500-C2.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B%2033.32mm.JPG","237-1533-ND","FS12-500-C2","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 6VA TH","247","11.18","0","1","Tube","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 1A, Series 500mA","Dual","Dual","No","6VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","33.32mm","4200Vrms","0.44 lb (199.58 g)"
"https://www.hammfg.com/electronics/transformers/line/170.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg","HM2101-ND","170D","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMR AUTO 115-230VAC 500VA","60","108.85","0","1","Bulk","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","500VA","Wire Leads","Wire Leads"
"https://www.hammfg.com/electronics/transformers/line/176.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176G.jpg","HM1563-ND","176G","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUTO STEP UP/PLG","64","300.79","0","1","Box","176","Active","Autotransformer (Non-Isolated)","115V","230V","1500VA","NEMA 5-15P","NEMA 6-15R"
"https://system.netsuite.com/core/media/media.nl?id=252782&c=ACCT126831&h=7e514940ca6bc7233e99&_xt=.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-500-U.JPG","237-2079-ND","MD-500-U","Triad Magnetics","Triad Magnetics","MED GRADE ENC ISOLATION XFORMR","45","196.23","0","1","Bulk","MD","Active","Isolation, Medical Grade","120V","120V","500VA","NEMA 5-15P","NEMA 5-15R (2)"
"https://www.hammfg.com/electronics/transformers/line/176.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg","HM4592-ND","176C","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUTO STEP UP/PLG IN","29","128.9","0","1","Box","176","Active","Autotransformer (Non-Isolated)","115V","230V","300VA","NEMA 5-15P","NEMA 6-15R"
"https://www.hammfg.com/electronics/transformers/line/176.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg","HM2114-ND","176E","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUTO STEP UP/PLG IN","29","194.44","0","1","Box","176","Active","Autotransformer (Non-Isolated)","115V","230V","750VA","NEMA 5-15P","NEMA 6-15R"
"http://catalog.triadmagnetics.com/Asset/N-48X.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-48X.jpg","237-1856-ND","N-48X","Triad Magnetics","Triad Magnetics","TRANSFORMER ISOL","140","19.86","0","1","Box","N","Active","Isolation","115V","115V","15VA","Wire Leads","Wire Leads"
"http://catalog.triadmagnetics.com/Asset/N-1X.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-1X.jpg","237-1849-ND","N-1X","Triad Magnetics","Triad Magnetics","AUTOTRANSFORMER NON-ISOL 50 VA","140","21.64","0","1","Box","N","Active","Autotransformer (Non-Isolated)","230V","115V","50VA","Wire Leads","Wire Leads"
"https://system.netsuite.com/core/media/media.nl?id=252783&c=ACCT126831&h=60b8f8c3c656517920b0&_xt=.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-250-U.jpg","237-2077-ND","MD-250-U","Triad Magnetics","Triad Magnetics","TRANSFORMER ISOLATION MEDICAL","42","171.22","0","1","Bulk","MD","Active","Isolation, Medical Grade","120V","120V","250VA","NEMA 5-15P","NEMA 5-15R (2)"
"http://catalog.triadmagnetics.com/Asset/N-55MG.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-55MG.jpg","237-1863-ND","N-55MG","Triad Magnetics","Triad Magnetics","TRANSFORMER ISOL","59","109.37","0","1","Box","N","Active","Isolation","115V","115V","250VA","NEMA 5-15P","NEMA 5-15R"
"https://hubbellcdn.com/specsheet/Step-down%20Transformer.pdf","//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg","1121-1003-ND","480:347:277-125VA-IC","Thomas Research Products","Thomas Research Products","XFRMR 347/277V 125VA STEP-DOWN","945","51.04","0","1","Box","ATX","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","125VA","Wire Leads","Wire Leads"
"https://hubbellcdn.com/specsheet/480-277-250VA-L.pdf","//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_480277-250VA-L.JPG","1121-1508-ND","480:277-250VA-L","Thomas Research Products","Thomas Research Products","XFRMR 480/277V 250VA STEP-DOWN","198","38.19","0","1","Box","-","Obsolete","Autotransformer (Non-Isolated)","347V, 480V","200V, 277V","180VA, 250VA","Wire Leads","Wire Leads"
"https://hubbellcdn.com/specsheet/480-277-375VA-L.pdf","//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_480277-375VA-L.JPG","1121-1509-ND","480:277-375VA-L","Thomas Research Products","Thomas Research Products","XFRMR 480/277V 375VA STEP-DOWN","326","42.13","0","1","Box","-","Active","Autotransformer (Non-Isolated)","347V, 480V","200V, 277V","270VA, 375VA","Wire Leads","Wire Leads"
"https://hubbellcdn.com/specsheet/Step-down%20Transformer.pdf","//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg","1121-1005-ND","480:347:277:220-245VA-IC","Thomas Research Products","Thomas Research Products","347/277:220V 245VA STEP-DOWN","167","50.11","0","1","Box","ATX","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","245VA","Wire Leads","Wire Leads"
"https://www.erp-power.com/wp-content/uploads/2017/09/XFC_Series-1-pager.pdf","//media.digikey.com/Photos/ERP-Power/MFG_XFC-Series.jpg","1800-1106-ND","XFC215-347/480-277","ERP Power, LLC","ERP Power, LLC","TRANSFORMER ISO 347/480V 215VA","200","55.45","0","1","Box","XFC","Obsolete","Autotransformer (Non-Isolated)","347V, 480V","277V","215VA","Wire Leads","Wire Leads"
"https://hubbellcdn.com/specsheet/Step-down%20Transformer.pdf","//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg","1121-1004-ND","480:347:277-460VA-IC","Thomas Research Products","Thomas Research Products","XFRMR 347/277V 460VA STEP-DOWN","233","59.85","0","1","Box","ATX","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","460VA","Wire Leads","Wire Leads"
"https://hubbellcdn.com/specsheet/120-277-Transformers.pdf","//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg","1121-1002-ND","120/277-275VA-IC","Thomas Research Products","Thomas Research Products","TRANSFRMR 120-277V/275VA STEP-UP","208","66.22","0","1","Box","ATX","Active","Autotransformer (Non-Isolated)","120V","277V","275VA","Wire Leads","Wire Leads"
"https://www.hammfg.com/electronics/transformers/line/171.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg","HM1560-ND","171E","Hammond Manufacturing","Hammond Manufacturing","TRANSFM ISOL 115 TO 115VAC 500VA","13","198.23","0","1","Bulk","171","Active","Isolation","115V","115V","500VA","NEMA 5-15P","NEMA 5-15R"
"https://www.hammfg.com/electronics/transformers/line/171.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg","HM2103-ND","171A","Hammond Manufacturing","Hammond Manufacturing","TRANSFM ISOL 115 TO 115VAC 100VA","15","118.76","0","1","Bulk","171","Active","Isolation","115V","115V","100VA","NEMA 5-15P","NEMA 5-15R"
"https://www.hammfg.com/electronics/transformers/line/171.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg","HM2104-ND","171C","Hammond Manufacturing","Hammond Manufacturing","TRANSFM ISOL 115 TO 115VAC 300VA","10","158.75","0","1","Bulk","171","Active","Isolation","115V","115V","300VA","NEMA 5-15P","NEMA 5-15R"
"https://www.hammfg.com/electronics/transformers/line/170.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg","HM2102-ND","170J","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUTO 115-230VAC 2KVA","7","245.85","0","1","Bulk","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","2000VA","Wire Leads","Wire Leads"
"https://www.hammfg.com/electronics/transformers/line/171.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg","HM4553-ND","171F","Hammond Manufacturing","Hammond Manufacturing","TRANSFM ISOL 115 TO 115VAC 750VA","10","299.31","0","1","Bulk","171","Active","Isolation","115V","115V","750VA","NEMA 5-15P","NEMA 5-15R"
"https://www.hammfg.com/electronics/transformers/line/172.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_172A.jpg","HM4555-ND","172F","Hammond Manufacturing","Hammond Manufacturing","ISOLATION STEP DOWN TRANSFORMER","9","342.07","0","1","Bulk","172","Active","Isolation","230V","115V","1000VA","NEMA 6-15P","NEMA 5-15R"
"https://assets.tripplite.com/product-pdfs/en/is1000hg.pdf","//media.digikey.com/Photos/Tripplite Photos/MFG_IS1000HG.jpg","TL255-ND","IS1000HG","Tripp Lite","Tripp Lite","TRANSF ISO 1000W 4OUT HOSP GRADE","4","699.74","0","1","Bulk","IS","Active","Isolation, Medical Grade","120V","120V","1000VA","NEMA 5-15P","NEMA 5-15R (4)"
"https://assets.tripplite.com/product-pdfs/en/is300hgdv.pdf","//media.digikey.com/Photos/Tripplite%20Photos/MFG_IS300HGDV.jpg","TL2038-ND","IS300HGDV","Tripp Lite","Tripp Lite","ISOLATOR DUAL VOLTAGE","8","818.7","0","1","Bulk","IS","Active","Isolation, Medical Grade","100V, 125V, 200V, 250V","115V, 230V","300VA","C14","C13 (4)"
"https://assets.tripplite.com/product-pdfs/en/is1800hg.pdf","//media.digikey.com/Photos/Tripplite%20Photos/MFG_IS1800HG.jpg","TL2037-ND","IS1800HG","Tripp Lite","Tripp Lite","ISOLATOR TRANSFORMER 18W","4","1062.37","0","1","Bulk","IS","Active","Isolation, Medical Grade","120V","120V","1800VA","NEMA 5-20P","NEMA 5-20R (6)"
"https://www.hammfg.com/electronics/transformers/line/176.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg","HM2115-ND","176F","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUTO STEP UP/PLG IN","19","243.04","0","1","Box","176","Active","Autotransformer (Non-Isolated)","115V","230V","1000VA","NEMA 5-15P","NEMA 6-15R"
"http://www.hammondmfg.com/pdf/5C_298.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg","HM2151-ND","298DT","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER STEP UP/PLUG IN","3","346.07","0","1","Box","298","Active","Isolation","120V","240V","500VA","NEMA 5-15P","NEMA 6-15R (2)"
"https://www.hammfg.com/electronics/transformers/line/171.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg","HM2105-ND","171G","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER PLUG & RECEPTACLE","11","423.76","0","1","Box","171","Active","Isolation","115V","115V","1000VA","NEMA 5-15P","NEMA 5-15R"
"https://www.hammfg.com/electronics/transformers/instrument/ex-hx-vt.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_VT55A.jpg","HM5838-ND","VT59A","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER POTENTIAL 600/120","20","74.86","0","1","Box","VT","Active","Isolation","600V","120V","8VA","Screw Terminal","Screw Terminal"
"https://www.hammfg.com/electronics/transformers/instrument/ex-hx-vt.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_VT55A.jpg","HM5837-ND","VT55A","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER POTENTIAL 240/120","14","74.86","0","1","Box","VT","Active","Isolation","240V","120V","8VA","Screw Terminal","Screw Terminal"
"https://www.hammfg.com/electronics/transformers/instrument/ex-hx-vt.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_VT55A.jpg","HM2292-ND","VT57A","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER POTENTIAL 480/120","10","74.86","0","1","Box","VT","Active","Isolation","480V","120V","8VA","Screw Terminal","Screw Terminal"
"https://www.hammfg.com/electronics/transformers/line/176.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg","HM2113-ND","176D","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUTO STEP UP/PLG","11","180.49","0","1","Box","176","Active","Autotransformer (Non-Isolated)","115V","230V","500VA","NEMA 5-15P","NEMA 6-15R"
"http://www.hammondmfg.com/pdf/5C_298.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg","HM5066-ND","298CT","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER STEP UP/PLUG IN","3","326.97","0","1","Box","298","Active","Isolation","120V","240V","250VA","NEMA 5-15P","NEMA 6-15R (2)"
