Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-4.00F-ND","MP9100-4.00-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 4 OHM 100W 1% TO247","1,035","17.86","0","1","Tube","Kool-Pak®MP9000","Active","4 Ohms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","-20/ +80ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP2060.pdf","//media.digikey.com/Renders/Caddock%20Elect%20Renders/MP850.jpg","MP2060-0.020F-ND","MP2060-0.020-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 0.02 OHM 60W 1% TO220","1,154","18.71","0","1","Tube","Kool-Pak®MP2060","Active","20 mOhms","±1%","60W","Thick Film","Current Sense, Moisture Resistant, Non-Inductive, Pulse Withstanding","0/ +200ppm/°C","-55°C ~ 150°C","TO-220-2 Full Pack","TO-220","0.410"" L x 0.175"" W (10.41mm x 4.45mm)","0.650"" (16.52mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP2060.pdf","//media.digikey.com/Renders/Caddock%20Elect%20Renders/MP850.jpg","MP2060-0.010G-ND","MP2060-0.010-2%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 0.01 OHM 36W 2% TO220","320","18.71","0","1","Tube","Kool-Pak®MP2060","Active","10 mOhms","±2%","36W","Thick Film","Current Sense, Moisture Resistant, Non-Inductive, Pulse Withstanding","0/ +300ppm/°C","-55°C ~ 150°C","TO-220-2 Full Pack","TO-220","0.410"" L x 0.175"" W (10.41mm x 4.45mm)","0.650"" (16.52mm)","2","-"
"http://www.vishaypg.com/docs/63001/63001.pdf","//media.digikey.com/Photos/Vishay%20Photos/S%20SERIES.jpg","Y0007-10K-ND","Y000710K0000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 10K OHM 0.6W 0.01% RADIAL","236","19.36","0","1","Bulk","S","Active","10 kOhms","±0.01%","0.6W","Metal Foil","Moisture Resistant, Non-Inductive","±2ppm/°C","-55°C ~ 125°C","Radial","-","0.300"" L x 0.105"" W (7.62mm x 2.67mm)","0.336"" (8.53mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-3.00-F-ND","MP9100-3.00-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 3 OHM 100W 1% TO247","1,567","20.35","0","1","Tube","Kool-Pak®MP9000","Active","3 Ohms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","-20/ +80ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-1.00F-ND","MP9100-1.00-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 1 OHM 100W 1% TO247","688","20.35","0","1","Tube","Kool-Pak®MP9000","Active","1 Ohms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","-20/ +80ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-5.00F-ND","MP9100-5.00-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 5 OHM 100W 1% TO247","349","20.35","0","1","Tube","Kool-Pak®MP9000","Active","5 Ohms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","-20/ +80ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-1.50-F-ND","MP9100-1.50-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 1.5 OHM 100W 1% TO247","374","20.35","0","1","Tube","Kool-Pak®MP9000","Active","1.5 Ohms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","-20/ +80ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-0.15F-ND","MP9100-0.15-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 0.15 OHM 100W 1% TO247","463","19.56","0","1","Tube","Kool-Pak®MP9000","Active","150 mOhms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","0/ +200ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.ohmite.com/assets/docs/res_teh100.pdf?r=false","//media.digikey.com/photos/Ohmite%20Photos/TEH-Series-1%25-T0247-Resistor.jpg","TEH100M1R00FE-ND","TEH100M1R00FE","Ohmite","Ohmite","RES 1 OHM 100W 1% TO247","648","14.85","0","1","Tube","TEH100","Active","1 Ohms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive, Pulse Withstanding","250ppm/°C","-","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.ohmite.com/assets/docs/res_teh100.pdf?r=false","//media.digikey.com/photos/Ohmite%20Photos/TEH-Series-1%25-T0247-Resistor.jpg","TEH100M10R0FE-ND","TEH100M10R0FE","Ohmite","Ohmite","RES 10 OHM 100W 1% TO247","438","14.85","0","1","Tube","TEH100","Active","10 Ohms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive, Pulse Withstanding","100ppm/°C","-","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-0.10F-ND","MP9100-0.10-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 0.1 OHM 100W 1% TO247","1,462","22.27","0","1","Tube","Kool-Pak®MP9000","Active","100 mOhms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","0/ +200ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-0.50F-ND","MP9100-0.50-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 0.5 OHM 100W 1% TO247","510","21.3","0","1","Tube","Kool-Pak®MP9000","Active","500 mOhms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","-20/ +80ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"http://www.vishaypg.com/docs/63001/63001.pdf","//media.digikey.com/Photos/Vishay%20Photos/S%20SERIES.jpg","Y0007-350-ND","Y0007350R000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 350 OHM 0.6W 0.01% RADIAL","0","21.27","0","1","Bulk","S","Active","350 Ohms","±0.01%","0.6W","Metal Foil","Moisture Resistant, Non-Inductive","±2ppm/°C","-55°C ~ 125°C","Radial","-","0.300"" L x 0.105"" W (7.62mm x 2.67mm)","0.336"" (8.53mm)","2","-"
"http://www.vishaypg.com/docs/63001/63001.pdf","//media.digikey.com/Photos/Vishay%20Photos/S%20SERIES.jpg","Y0785-500A-ND","Y0785500R000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 500 OHM 0.6W 0.01% RADIAL","421","21.49","0","1","Bulk","S","Active","500 Ohms","±0.01%","0.6W","Metal Foil","Moisture Resistant, Non-Inductive","±2ppm/°C","-55°C ~ 125°C","Radial","-","0.300"" L x 0.105"" W (7.62mm x 2.67mm)","0.336"" (8.53mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/TypeUSF.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/USF-19%20SERIES.JPG","USF340-10.0M-B-5PPM-ND","USF340-10.0M-0.1%-5PPM","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 10M OHM 1/3W 0.1% RADIAL","766","23.3","0","1","Bulk","USF","Active","10 MOhms","±0.1%","0.333W, 1/3W","Thick Film","-","±5ppm/°C","-40°C ~ 85°C","Radial","-","0.750"" L x 0.075"" W (19.05mm x 1.91mm)","0.395"" (10.04mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/MP9000_Series.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/MP9000%20SERIES.JPG","MP9100-0.050F-ND","MP9100-0.050-1%","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 0.05 OHM 100W 1% TO247","2,106","22.32","0","1","Tube","Kool-Pak®MP9000","Active","50 mOhms","±1%","100W","Thick Film","Moisture Resistant, Non-Inductive","0/ +200ppm/°C","-55°C ~ 175°C","TO-247-2","TO-247","0.620"" L x 0.195"" W (15.75mm x 4.95mm)","0.825"" (20.96mm)","2","-"
"https://riedon.com/media/pdf/PCS-PBV.pdf","//media.digikey.com/Photos/Riedon%20Photos/MFG_PCS-Series.jpg","696-1748-ND","PCS-0R01D1","Riedon","Riedon","RES 0.01 OHM 40W 0.5% RADIAL","178","27.82","0","1","Tube","PCS","Active","10 mOhms","±0.5%","40W","Metal Foil","Current Sense","±10ppm/°C","-40°C ~ 130°C","4-SIP","Radial Lead","0.878"" L x 0.177"" W (22.30mm x 4.50mm)","0.687"" (17.45mm)","4","-"
"http://www.vishaypg.com/docs/63001/63001.pdf","//media.digikey.com/Photos/Vishay%20Photos/S%20SERIES.jpg","Y0007-10-ND","Y000710R0000A9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 10 OHM 0.6W 0.05% RADIAL","553","27.89","0","1","Bulk","S","Active","10 Ohms","±0.05%","0.6W","Metal Foil","Moisture Resistant, Non-Inductive","±2ppm/°C","-55°C ~ 125°C","Radial","-","0.300"" L x 0.105"" W (7.62mm x 2.67mm)","0.336"" (8.53mm)","2","-"
"http://www.vishaypg.com/docs/63187/zseries.pdf","//media.digikey.com/Photos/Vishay%20Foil%20Resistors/Y1453.jpg","Y1453-100A-ND","Y1453100R000V9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 100 OHM 0.6W 0.005% RADIAL","704","29.53","0","1","Bulk","Z","Active","100 Ohms","±0.005%","0.6W","Metal Foil","Moisture Resistant, Non-Inductive","±0.2ppm/°C","-55°C ~ 125°C","Radial","-","0.300"" L x 0.105"" W (7.62mm x 2.67mm)","0.336"" (8.53mm)","2","-"
"http://www.vishaypg.com/docs/63012/vpr22021.pdf","//media.digikey.com/Photos/Vishay%20Sfernice/VPR221%20SERIES.JPG","Y0926-1.0B-ND","Y09261R00000F9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 1 OHM 8W 1% TO220-4","632","29.87","0","1","Bulk","VPR221","Active","1 Ohms","±1%","8W","Metal Foil","Non-Inductive","±2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.vishaypg.com/docs/63187/zseries.pdf","//media.digikey.com/Photos/Vishay%20Foil%20Resistors/Y1453.jpg","Y1453-10KA-ND","Y145310K0000V9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 10K OHM 0.6W 0.005% RADIAL","798","29.66","0","1","Bulk","Z","Active","10 kOhms","±0.005%","0.6W","Metal Foil","Moisture Resistant, Non-Inductive","±0.2ppm/°C","-55°C ~ 125°C","Radial","-","0.300"" L x 0.105"" W (7.62mm x 2.67mm)","0.336"" (8.53mm)","2","-"
"http://www.vishaypg.com/docs/63012/vpr22021.pdf","//media.digikey.com/Photos/Vishay%20Sfernice/VPR221%20SERIES.JPG","804-1042-ND","Y09261R00000B0L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 1 OHM 8W 0.1% TO220-4","1,909","31.07","0","1","Bulk","VPR221","Active","1 Ohms","±0.1%","8W","Metal Foil","Non-Inductive","±2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.vishaypg.com/docs/63012/vpr22021.pdf","//media.digikey.com/Photos/Vishay%20Sfernice/VPR221%20SERIES.JPG","Y0926-10A-ND","Y092610R0000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 10 OHM 8W 0.01% TO220-4","169","31.64","0","1","Bulk","VPR221","Active","10 Ohms","±0.01%","8W","Metal Foil","Non-Inductive","±2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.ohmite.com/assets/docs/res_supermox.pdf?r=false","//media.digikey.com/photos/Ohmite%20Photos/MOX940%20SERIES.jpg","MOX94021006FVE-ND","MOX94021006FVE","Ohmite","Ohmite","RES 100M OHM 10W 1% AXIAL","738","32.9","0","1","Bulk","Super-Mox","Active","100 MOhms","±1%","10W","Metal Oxide Film","High Voltage, Moisture Resistant, Non-Inductive","±50ppm/°C","-55°C ~ 225°C","Axial","Axial","0.315"" Dia x 3.031"" L (8.00mm x 77.00mm)","-","2","-"
"http://www.ohmite.com/assets/docs/res_a.pdf?r=false","//media.digikey.com/photos/Ohmite%20Photos/AW%20SERIES.JPG","AW101KE-ND","AW101KE","Ohmite","Ohmite","RES 100 OHM 2.5W 10% RADIAL","775","33.47","0","1","Bulk","PulsEater® A","Active","100 Ohms","±10%","2.5W","Ceramic","Flame Retardant Coating, Moisture Resistant, Non-Inductive, Pulse Withstanding, Safety","-","-55°C ~ 150°C","Radial","-","0.787"" L x 0.512"" W (20.00mm x 13.00mm)","0.866"" (22.00mm)","2","-"
"http://www.caddock.com/Online_catalog/Mrktg_Lit/TypeUSF.pdf","//media.digikey.com/Photos/Caddock%20Elect%20Photos/USF-38%20SERIES.JPG","USF370-5.00M-B-5PPM-ND","USF370-5.00M-0.1%-5PPM","Caddock Electronics Inc.","Caddock Electronics Inc.","RES 5M OHM 3/4W 0.1% RADIAL","155","36.12","0","1","Bulk","USF","Active","5 MOhms","±0.1%","0.75W, 3/4W","Thick Film","-","±5ppm/°C","-40°C ~ 85°C","Radial","-","1.500"" L x 0.075"" W (38.10mm x 1.91mm)","0.520"" (13.21mm)","2","-"
"http://www.vishaypg.com/docs/63001/63001.pdf","//media.digikey.com/Photos/Vishay%20Photos/S%20SERIES.jpg","Y0062-100KA-ND","Y0062100K000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 100K OHM 0.6W 0.01% RADIAL","340","36.11","0","1","Bulk","S","Active","100 kOhms","±0.01%","0.6W","Metal Foil","Moisture Resistant, Non-Inductive","±1ppm/°C","-55°C ~ 125°C","Radial","-","0.300"" L x 0.105"" W (7.62mm x 2.67mm)","0.336"" (8.53mm)","2","-"
"http://www.vishaypg.com/docs/63187/zseries.pdf","//media.digikey.com/Photos/Vishay%20Foil%20Resistors/Y1453.jpg","Y1453-500A-ND","Y1453500R000V9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 500 OHM 0.6W 0.005% RADIAL","237","36.76","0","1","Bulk","Z","Active","500 Ohms","±0.005%","0.6W","Metal Foil","Moisture Resistant, Non-Inductive","±0.2ppm/°C","-55°C ~ 125°C","Radial","-","0.300"" L x 0.105"" W (7.62mm x 2.67mm)","0.336"" (8.53mm)","2","-"
"http://www.vishaypg.com/docs/63116/vpr221z.pdf","//media.digikey.com/Photos/Vishay%20Foil%20Resistors/Y169010R0000T9L.JPG","Y1690-10A-ND","Y169010R0000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 10 OHM 8W 0.01% TO220-4","349","40.22","0","1","Bulk","VPR221Z","Active","10 Ohms","±0.01%","8W","Metal Foil","Moisture Resistant, Non-Inductive","±0.2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.ohmite.com/assets/docs/res_a.pdf?r=false","//media.digikey.com/photos/Ohmite%20Photos/AY%20SERIES.JPG","AY101KE-ND","AY101KE","Ohmite","Ohmite","RES 100 OHM 4.5W 10% RADIAL","401","45.25","0","1","Bulk","PulsEater® A","Active","100 Ohms","±10%","4.5W","Ceramic","Flame Retardant Coating, Moisture Resistant, Non-Inductive, Pulse Withstanding, Safety","-","-55°C ~ 150°C","Radial","-","0.984"" L x 0.827"" W (25.00mm x 21.00mm)","1.102"" (28.00mm)","2","-"
"http://www.ohmite.com/assets/docs/res_supermox.pdf?r=false","//media.digikey.com/photos/Ohmite%20Photos/MOX960%20SERIES.jpg","MOX96021006FVE-ND","MOX96021006FVE","Ohmite","Ohmite","RES 100M OHM 16W 1% AXIAL","229","45.47","0","1","Bulk","Super-Mox","Active","100 MOhms","±1%","16W","Metal Oxide Film","High Voltage, Moisture Resistant, Non-Inductive","±50ppm/°C","-55°C ~ 225°C","Axial","Axial","0.335"" Dia x 4.803"" L (8.50mm x 122.00mm)","-","2","-"
"http://www.vishaypg.com/docs/63116/vpr221z.pdf","//media.digikey.com/Photos/Vishay%20Foil%20Resistors/Y169010R0000T9L.JPG","804-1085-ND","Y169020R0000F9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 20 OHM 8W 1% TO220-4","107","54.37","0","1","Bulk","VPR221Z","Active","20 Ohms","±1%","8W","Metal Foil","Moisture Resistant, Non-Inductive","±0.2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.vishaypg.com/docs/63012/vpr22021.pdf","//media.digikey.com/Photos/Vishay%20Sfernice/VPR221%20SERIES.JPG","804-1081-ND","Y092650R0000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 50 OHM 8W 0.01% TO220-4","207","61.5","0","1","Bulk","VPR221","Active","50 Ohms","±0.01%","8W","Metal Foil","Non-Inductive","±2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.vishaypg.com/docs/63012/vpr22021.pdf","//media.digikey.com/Photos/Vishay%20Sfernice/VPR221%20SERIES.JPG","804-1080-ND","Y0926100R000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 100 OHM 8W 0.01% TO220-4","184","61.5","0","1","Bulk","VPR221","Active","100 Ohms","±0.01%","8W","Metal Foil","Non-Inductive","±2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.vishaypg.com/docs/63116/vpr221z.pdf","//media.digikey.com/Photos/Vishay%20Foil%20Resistors/Y169010R0000T9L.JPG","804-1086-ND","Y169025R0000T9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 25 OHM 8W 0.01% TO220-4","184","61.92","0","1","Bulk","VPR221Z","Active","25 Ohms","±0.01%","8W","Metal Foil","Moisture Resistant, Non-Inductive","±0.2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.vishaypg.com/docs/63116/vpr221z.pdf","//media.digikey.com/Photos/Vishay%20Foil%20Resistors/Y169010R0000T9L.JPG","804-1083-ND","Y16900R50000D9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 0.5 OHM 8W 0.5% TO220-4","466","62.07","0","1","Bulk","VPR221Z","Active","500 mOhms","±0.5%","8W","Metal Foil","Moisture Resistant, Non-Inductive","±0.2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"http://www.vishaypg.com/docs/63116/vpr221z.pdf","//media.digikey.com/Photos/Vishay%20Foil%20Resistors/Y169010R0000T9L.JPG","804-1087-ND","Y16905R00000Q9L","Vishay Foil Resistors (Division of Vishay Precision Group)","Vishay Foil Resistors (Division of Vishay Precision Group)","RES 5 OHM 8W 0.02% TO220-4","227","63.85","0","1","Bulk","VPR221Z","Active","5 Ohms","±0.02%","8W","Metal Foil","Moisture Resistant, Non-Inductive","±0.2ppm/°C","-55°C ~ 150°C","TO-220-4","TO-220","0.400"" L x 0.150"" W (10.16mm x 3.81mm)","0.845"" (21.46mm)","4","-"
"https://www.seielect.com/catalog/sei-jw.pdf","//media.digikey.com/Photos/Stackpole%20Photos/JW%20Series.JPG","JW60ZT0R00TR-ND,JW60ZT0R00CT-ND","JW60ZT0R00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 0 OHM 3A JUMP AXIAL","11,219","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","JW","Active","0 Ohms","Jumper","-","Metal Element","-","-","-55°C ~ 155°C","-","-","-","-","2","-"
"https://www.seielect.com/catalog/sei-jw.pdf","//media.digikey.com/Photos/Stackpole%20Photos/JW%20Series.JPG","JW50ZT0R00TR-ND,JW50ZT0R00CT-ND","JW50ZT0R00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 0 OHM 3A JUMP AXIAL","128,611","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","JW","Active","0 Ohms","Jumper","-","Metal Element","-","-","-55°C ~ 155°C","-","-","-","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20100k.jpg","CF14JT100KTR-ND,CF14JT100KCT-ND","CF14JT100K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 100K OHM 1/4W 5% AXIAL","792,578","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","100 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20330.jpg","CF14JT330RTR-ND,CF14JT330RCT-ND","CF14JT330R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 330 OHM 1/4W 5% AXIAL","340,984","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","330 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20120.jpg","CF14JT120RTR-ND,CF14JT120RCT-ND","CF14JT120R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 120 OHM 1/4W 5% AXIAL","346,699","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","120 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20100.jpg","CF14JT100RTR-ND,CF14JT100RCT-ND","CF14JT100R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 100 OHM 1/4W 5% AXIAL","385,783","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","100 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20470.jpg","CF14JT470RTR-ND,CF14JT470RCT-ND","CF14JT470R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 470 OHM 1/4W 5% AXIAL","261,307","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","470 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%201m.jpg","CF14JT1M00TR-ND,CF14JT1M00CT-ND","CF14JT1M00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1M OHM 1/4W 5% AXIAL","348,506","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1 MOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
