Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
"https://katalog.we-online.de/pbs/datasheet/74438336022.pdf","//media.digikey.com/Renders/Wurth%20Electronics%20Renders/WE-MAPI-2-SMD.jpg","732-5696-2-ND,732-5696-1-ND,732-5696-6-ND","74438336022","Würth Elektronik","Würth Elektronik","FIXED IND 2.2UH 2.4A 80 MOHM SMD","2,904","2.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-MAPI","Active","Molded","Metal Composite","2.2 µH","±20%","2.4 A","4.3A","Shielded","80mOhm Max","-","42MHz","-","-40°C ~ 125°C","100 kHz","-","Surface Mount","2-SMD","3020","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.079"" (2.00mm)"
"https://katalog.we-online.de/pbs/datasheet/744773033.pdf","//media.digikey.com/photos/Wurth%20Electronics%20Photos/744773033.JPG","732-1251-2-ND,732-1251-1-ND,732-1251-6-ND","744773033","Würth Elektronik","Würth Elektronik","FIXED IND 3.3UH 2A 86 MOHM SMD","8,809","2.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-PD2","Active","Wirewound","Ferrite","3.3 µH","±20%","2 A","2.88A","Unshielded","86mOhm Max","-","65MHz","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.138"" (3.50mm)"
"https://katalog.we-online.de/pbs/datasheet/744773115.pdf","//media.digikey.com/Renders/Wurth%20Electronics%20Renders/744773115.jpg","732-4143-2-ND,732-4143-1-ND,732-4143-6-ND","744773115","Würth Elektronik","Würth Elektronik","FIXED IND 15UH 1.2A 235 MOHM SMD","4,415","2.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-PD2","Active","Wirewound","Ferrite","15 µH","±20%","1.2 A","1.46A","Unshielded","235mOhm Max","-","26MHz","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.138"" (3.50mm)"
"https://katalog.we-online.de/pbs/datasheet/744773022.pdf","//media.digikey.com/photos/Wurth%20Electronics%20Photos/Wurth%20Electronics_7447730.JPG","732-1250-2-ND,732-1250-1-ND,732-1250-6-ND","744773022","Würth Elektronik","Würth Elektronik","FIXED IND 2.2UH 2.5A 71 MOHM SMD","2,925","2.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-PD2","Active","Wirewound","Ferrite","2.2 µH","±20%","2.5 A","3.38A","Unshielded","71mOhm Max","-","85MHz","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.138"" (3.50mm)"
"https://katalog.we-online.de/pbs/datasheet/744773047.pdf","//media.digikey.com/photos/Wurth%20Electronics%20Photos/744773047.JPG","732-1252-2-ND,732-1252-1-ND,732-1252-6-ND","744773047","Würth Elektronik","Würth Elektronik","FIXED IND 4.7UH 1.82A 110 MOHM","1,642","2.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-PD2","Active","Wirewound","Ferrite","4.7 µH","±20%","1.82 A","2.46A","Unshielded","110mOhm Max","-","50MHz","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.138"" (3.50mm)"
"https://katalog.we-online.de/pbs/datasheet/744773122.pdf","//media.digikey.com/photos/Wurth%20Electronics%20Photos/744773122.JPG","732-1258-2-ND,732-1258-1-ND,732-1258-6-ND","744773122","Würth Elektronik","Würth Elektronik","FIXED IND 22UH 1A 370 MOHM SMD","1,088","2.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-PD2","Active","Wirewound","Ferrite","22 µH","±20%","1 A","1.22A","Unshielded","370mOhm Max","-","20MHz","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.138"" (3.50mm)"
"https://katalog.we-online.de/pbs/datasheet/74438356033.pdf","//media.digikey.com/Renders/Wurth%20Electronics%20Renders/744383560xxx.jpg","732-8233-2-ND,732-8233-1-ND,732-8233-6-ND","74438356033","Würth Elektronik","Würth Elektronik","FIXED IND 3.3UH 3.6A 48 MOHM SMD","7,024","2.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-MAPI","Active","Molded","Metal Composite","3.3 µH","±20%","3.6 A","5.5A","Shielded","48mOhm Max","-","26MHz","-","-40°C ~ 125°C","100 kHz","-","Surface Mount","2-SMD","4020","0.161"" L x 0.161"" W (4.10mm x 4.10mm)","0.083"" (2.10mm)"
"https://katalog.we-online.de/pbs/datasheet/744383560068.pdf","//media.digikey.com/Renders/Wurth%20Electronics%20Renders/744383560xxx.jpg","732-8227-2-ND,732-8227-1-ND,732-8227-6-ND","744383560068","Würth Elektronik","Würth Elektronik","FIXED IND 680NH 8.2A 9 MOHM SMD","4,617","2.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-MAPI","Active","Molded","Metal Composite","680 nH","±20%","8.2 A","9.4A","Shielded","9mOhm Max","-","75MHz","-","-40°C ~ 125°C","100 kHz","-","Surface Mount","2-SMD","4020","0.161"" L x 0.161"" W (4.10mm x 4.10mm)","0.083"" (2.10mm)"
"https://katalog.we-online.de/pbs/datasheet/744774033.pdf","//media.digikey.com/photos/Wurth%20Electronics%20Photos/744774033.JPG","732-1265-2-ND,732-1265-1-ND,732-1265-6-ND","744774033","Würth Elektronik","Würth Elektronik","FIXED IND 3.3UH 4A 60 MOHM SMD","5,792","2.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WE-PD2","Active","Wirewound","Ferrite","3.3 µH","±20%","4 A","7.5A","Unshielded","60mOhm Max","-","43MHz","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.228"" L x 0.205"" W (5.80mm x 5.20mm)","0.191"" (4.85mm)"
"https://katalog.we-online.de/pbs/datasheet/7447745047.pdf","//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447745047.JPG","732-1316-2-ND,732-1316-1-ND","7447745047","Würth Elektronik","Würth Elektronik","FIXED IND 4.7UH 2.5A 65 MOHM SMD","3,827","2.55","0","1","Tape & Reel (TR),Cut Tape (CT)","WE-PD2","Active","Wirewound","Ferrite","4.7 µH","±20%","2.5 A","2.4A","Unshielded","65mOhm Max","-","42MHz","-","-40°C ~ 125°C","100 kHz","-","Surface Mount","Nonstandard","-","0.228"" L x 0.205"" W (5.80mm x 5.20mm)","0.091"" (2.30mm)"
"https://www.murata-ps.com/data/magnetics/kmp_8200c.pdf","//media.digikey.com/Renders/Murata%20Renders/8200C%20Series.jpg","811-2474-2-ND,811-2474-1-ND,811-2474-6-ND","82153C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 15UH 400MA 560 MOHM","17,304","1.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","8200","Active","Wirewound","-","15 µH","±10%","400 mA","-","Unshielded","560mOhm Max","35 @ 1MHz","31MHz","-","-40°C ~ 85°C","10 kHz","-","Surface Mount","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.091"" (2.30mm)"
"https://www.murata-ps.com/data/magnetics/kmp_8200c.pdf","//media.digikey.com/Renders/Murata%20Renders/8200C%20Series.jpg","811-2475-2-ND,811-2475-1-ND,811-2475-6-ND","82223C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 22UH 320MA 920 MOHM","15,288","1.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","8200","Active","Wirewound","-","22 µH","±10%","320 mA","-","Unshielded","920mOhm Max","35 @ 1MHz","25MHz","-","-40°C ~ 85°C","10 kHz","-","Surface Mount","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.091"" (2.30mm)"
"https://www.murata-ps.com/data/magnetics/kmp_8200c.pdf","//media.digikey.com/Renders/Murata%20Renders/8200C%20Series.jpg","811-2473-2-ND,811-2473-1-ND,811-2473-6-ND","82103C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 10UH 500MA 400 MOHM","7,000","1.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","8200","Active","Wirewound","-","10 µH","±10%","500 mA","-","Unshielded","400mOhm Max","35 @ 1MHz","38MHz","-","-40°C ~ 85°C","10 kHz","-","Surface Mount","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.091"" (2.30mm)"
"https://www.murata-ps.com/data/magnetics/kmp_8200c.pdf","//media.digikey.com/Renders/Murata%20Renders/8200C%20Series.jpg","811-2477-2-ND,811-2477-1-ND,811-2477-6-ND","82473C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 47UH 250MA 1.69 OHM","9,053","1.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","8200","Active","Wirewound","-","47 µH","±10%","250 mA","-","Unshielded","1.69Ohm Max","40 @ 1MHz","17MHz","-","-40°C ~ 85°C","10 kHz","-","Surface Mount","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.091"" (2.30mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r332c.JPG","811-2021-ND","11R332C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 3.3UH 1.5A 70 MOHM TH","35,005","0.39","0","1","Bulk","1100R","Active","Wirewound","-","3.3 µH","±20%","1.5 A","-","Unshielded","70mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r474c.jpg","811-2034-ND","11R474C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 470UH 140MA 6.4 OHM TH","18,371","0.39","0","1","Bulk","1100R","Active","Wirewound","-","470 µH","±10%","140 mA","-","Unshielded","6.4Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_4500.pdf","//media.digikey.com/Photos/Murata%20Photos/MFG_4500-Series.jpg","811-1158-2-ND,811-1158-1-ND,811-1158-6-ND","45223C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 22UH 1.35A 180 MOHM","15,710","1.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","4500","Active","Wirewound","-","22 µH","±20%","1.35 A","-","Shielded","180mOhm Max","-","-","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.140"" (3.55mm)"
"https://www.murata-ps.com/data/magnetics/kmp_4600.pdf","//media.digikey.com/Photos/Murata%20Photos/4600-Series.jpg","811-1181-2-ND,811-1181-1-ND,811-1181-6-ND","46683C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 68UH 1.05A 360 MOHM","15,420","1.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","4600","Active","Wirewound","-","68 µH","±20%","1.05 A","-","Shielded","360mOhm Max","-","-","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.179"" (4.55mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1300r.pdf","//media.digikey.com/photos/Murata%20Photos/13R105C.JPG","811-2052-ND","13R105C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 1MH 330MA 2.1 OHM TH","6,399","0.8","0","1","Bulk","1300R","Active","Wirewound","-","1 mH","±10%","330 mA","-","Unshielded","2.1Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.374"" Dia (9.50mm)","0.532"" (13.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1300r.pdf","//media.digikey.com/photos/Murata%20Photos/13R104C.JPG","811-2046-ND","13R104C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 100UH 1A 240 MOHM TH","5,858","0.8","0","1","Bulk","1300R","Active","Wirewound","-","100 µH","±10%","1 A","-","Unshielded","240mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.374"" Dia (9.50mm)","0.532"" (13.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200r.pdf","//media.digikey.com/photos/Murata%20Photos/22R474C.JPG","811-1292-ND","22R474C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 470UH 310MA 1.65 OHM","733","0.8","0","1","Bulk","2200R","Active","Wirewound","-","470 µH","±10%","310 mA","-","Unshielded","1.65Ohm Max","110 @ 100kHz","3.2MHz","-","-25°C ~ 70°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.256"" Dia (6.50mm)","0.413"" (10.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200rm.pdf","//media.digikey.com/Photos/Murata%20Photos/22R476MC.jpg","811-2447-2-ND,811-2447-1-ND,811-2447-6-ND","22R686MC","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 68MH 26MA 242 OHM SMD","152,744","2.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","2200RM","Active","Wirewound","-","68 mH","±10%","26 mA","-","Unshielded","242Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Surface Mount","Nonstandard","-","0.307"" L x 0.276"" W (7.80mm x 7.00mm)","0.311"" (7.90mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200rm.pdf","//media.digikey.com/Photos/Murata%20Photos/22R476MC.jpg","811-2446-2-ND,811-2446-1-ND,811-2446-6-ND","22R476MC","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 47MH 33MA 154 OHM SMD","7,637","2.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","2200RM","Active","Wirewound","-","47 mH","±10%","33 mA","-","Unshielded","154Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Surface Mount","Nonstandard","-","0.307"" L x 0.276"" W (7.80mm x 7.00mm)","0.311"" (7.90mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200r.pdf","//media.digikey.com/photos/Murata%20Photos/22R226C.JPG","811-1298-ND","22R226C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 22MH 45MA 82.5 OHM TH","4,954","1.14","0","1","Bulk","2200R","Active","Wirewound","-","22 mH","±10%","45 mA","-","Unshielded","82.5Ohm Max","100 @ 50kHz","340kHz","-","-25°C ~ 70°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.256"" Dia (6.50mm)","0.413"" (10.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1200r.pdf","//media.digikey.com/photos/Murata%20Photos/12RS105C.JPG","811-2097-ND","12RS105C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 1MH 440MA 1.5 OHM TH","7,772","1.15","0","1","Bulk","1200RS","Active","Wirewound","-","1 mH","±15%","440 mA","-","Shielded","1.5Ohm Max","-","-","-","-40°C ~ 85°C","10 kHz","-","Through Hole","Radial, Vertical Cylinder, 4 Leads","-","0.413"" Dia (10.50mm)","0.335"" (8.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1400.pdf","//media.digikey.com/Photos/Murata%20Photos/1410460C.jpg","811-1345-ND","1410454C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 100UH 5.4A 46 MOHM TH","2,967","3.6","0","1","Tray","1400","Active","Wirewound","-","100 µH","±10%","5.4 A","-","Unshielded","46mOhm Max","24 @ 100kHz","4.6MHz","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.039"" Dia (26.40mm)","0.610"" (15.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1400.pdf","//media.digikey.com/Photos/Murata%20Photos/1410460C.jpg","811-1341-ND","1422311C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 22UH 11A 14 MOHM TH","2,713","3.6","0","1","Tray","1400","Active","Wirewound","-","22 µH","±15%","11 A","-","Unshielded","14mOhm Max","64 @ 100kHz","9.3MHz","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.063"" Dia (27.00mm)","0.610"" (15.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_6000b.pdf","//media.digikey.com/Photos/Murata%20Photos/6000B%20SERIES.JPG","811-2463-ND","60B224C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 220UH 5A 50 MOHM SMD","9,076","4.3","0","1","Tray","6000B","Active","Wirewound","-","220 µH","±15%","5 A","-","Unshielded","50mOhm Max","-","3.21MHz","-","-40°C ~ 85°C","100 kHz","-","Surface Mount","Nonstandard","-","1.063"" L x 0.768"" W (27.00mm x 19.50mm)","0.787"" (20.00mm)"
"https://www.murata-ps.com/data/magnetics/kmp_6000b.pdf","//media.digikey.com/Photos/Murata%20Photos/6000B%20SERIES.JPG","811-2462-ND","60B154C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 150UH 6A 38 MOHM SMD","2,944","4.3","0","1","Tray","6000B","Active","Wirewound","-","150 µH","±15%","6 A","-","Unshielded","38mOhm Max","-","3.9MHz","-","-40°C ~ 85°C","100 kHz","-","Surface Mount","Nonstandard","-","1.063"" L x 0.768"" W (27.00mm x 19.50mm)","0.787"" (20.00mm)"
"https://www.murata-ps.com/data/magnetics/kmp_6000b.pdf","//media.digikey.com/Photos/Murata%20Photos/6000B%20SERIES.JPG","811-2466-ND","60B684C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 680UH 3A 135 MOHM SMD","1,538","4.3","0","1","Tray","6000B","Active","Wirewound","-","680 µH","±15%","3 A","-","Unshielded","135mOhm Max","-","1.59MHz","-","-40°C ~ 85°C","100 kHz","-","Surface Mount","Nonstandard","-","1.063"" L x 0.768"" W (27.00mm x 19.50mm)","0.787"" (20.00mm)"
"https://www.murata-ps.com/data/magnetics/kmp_6000b.pdf","//media.digikey.com/Photos/Murata%20Photos/6000B%20SERIES.JPG","811-2461-ND","60B104C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 100UH 7.5A 25 MOHM SMD","1,318","4.3","0","1","Tray","6000B","Active","Wirewound","-","100 µH","±15%","7.5 A","-","Unshielded","25mOhm Max","-","4.98MHz","-","-40°C ~ 85°C","100 kHz","-","Surface Mount","Nonstandard","-","1.063"" L x 0.768"" W (27.00mm x 19.50mm)","0.787"" (20.00mm)"
"https://www.murata-ps.com/data/magnetics/kmp_6000b.pdf","//media.digikey.com/Photos/Murata%20Photos/6000B%20SERIES.JPG","811-2464-ND","60B334C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 330UH 4A 80 MOHM SMD","553","4.3","0","1","Tray","6000B","Active","Wirewound","-","330 µH","±15%","4 A","-","Unshielded","80mOhm Max","-","2.66MHz","-","-40°C ~ 85°C","100 kHz","-","Surface Mount","Nonstandard","-","1.063"" L x 0.768"" W (27.00mm x 19.50mm)","0.787"" (20.00mm)"
"https://www.murata-ps.com/data/magnetics/kmp_8400.pdf","//media.digikey.com/Photos/Murata%20Photos/MFG_8400-SERIES.jpg","811-3637-2-ND,811-3637-1-ND,811-3637-6-ND","84225C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 2.2MH 50MA 45 OHM SMD","4,006","0.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","8400","Active","Wirewound","-","2.2 mH","±10%","50 mA","-","Unshielded","45Ohm Max","-","-","-","-40°C ~ 125°C","-","-","Surface Mount","Nonstandard","-","0.177"" L x 0.130"" W (4.50mm x 3.30mm)","0.114"" (2.90mm)"
"https://www.murata-ps.com/data/magnetics/kmp_8200c.pdf","//media.digikey.com/Renders/Murata%20Renders/8200C%20Series.jpg","811-2478-2-ND,811-2478-1-ND,811-2478-6-ND","82683C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 68UH 200MA 2.55 OHM","2,663","1.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","8200","Active","Wirewound","-","68 µH","±10%","200 mA","-","Unshielded","2.55Ohm Max","40 @ 1MHz","15MHz","-","-40°C ~ 85°C","10 kHz","-","Surface Mount","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.091"" (2.30mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r472c.JPG","811-2022-ND","11R472C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 4.7UH 1.3A 90 MOHM TH","5,615","0.39","0","1","Bulk","1100R","Active","Wirewound","-","4.7 µH","±20%","1.3 A","-","Unshielded","90mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r103c.JPG","811-2024-ND","11R103C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 10UH 950MA 140 MOHM TH","2,765","0.39","0","1","Bulk","1100R","Active","Wirewound","-","10 µH","±10%","950 mA","-","Unshielded","140mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r224c.JPG","811-2032-ND","11R224C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 220UH 240MA 2.4 OHM TH","2,462","0.39","0","1","Bulk","1100R","Active","Wirewound","-","220 µH","±10%","240 mA","-","Unshielded","2.4Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r222c.JPG","811-2020-ND","11R222C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 2.2UH 1.9A 50 MOHM TH","1,904","0.39","0","1","Bulk","1100R","Active","Wirewound","-","2.2 µH","±20%","1.9 A","-","Unshielded","50mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r104c.JPG","811-2030-ND","11R104C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 100UH 350MA 1.1 OHM TH","1,541","0.39","0","1","Bulk","1100R","Active","Wirewound","-","100 µH","±10%","350 mA","-","Unshielded","1.1Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r473c.JPG","811-2028-ND","11R473C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 47UH 500MA 540 MOHM TH","595","0.39","0","1","Bulk","1100R","Active","Wirewound","-","47 µH","±10%","500 mA","-","Unshielded","540mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r102c.JPG","811-2018-ND","11R102C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 1UH 3A 20 MOHM TH","1,286","0.39","0","1","Bulk","1100R","Active","Wirewound","-","1 µH","±20%","3 A","-","Unshielded","20mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1100r.pdf","//media.digikey.com/photos/Murata%20Photos/11r223c.JPG","811-2026-ND","11R223C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 22UH 650MA 270 MOHM TH","1,221","0.39","0","1","Bulk","1100R","Active","Wirewound","-","22 µH","±10%","650 mA","-","Unshielded","270mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.197"" Dia (5.00mm)","0.295"" (7.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_4500.pdf","//media.digikey.com/Photos/Murata%20Photos/MFG_4500-Series.jpg","811-1156-2-ND,811-1156-1-ND,811-1156-6-ND","45105C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 1MH 230MA 6.5 OHM SMD","12,936","1.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","4500","Active","Wirewound","-","1 mH","±20%","230 mA","-","Shielded","6.5Ohm Max","-","-","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.140"" (3.55mm)"
"https://www.murata-ps.com/data/magnetics/kmp_4600.pdf","//media.digikey.com/Photos/Murata%20Photos/4600-Series.jpg","811-1170-2-ND,811-1170-1-ND,811-1170-6-ND","46104C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 100UH 860MA 500 MOHM","9,651","1.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","4600","Active","Wirewound","-","100 µH","±20%","860 mA","-","Shielded","500mOhm Max","-","-","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.179"" (4.55mm)"
"https://www.murata-ps.com/data/magnetics/kmp_4600.pdf","//media.digikey.com/Photos/Murata%20Photos/4600-Series.jpg","811-1173-2-ND,811-1173-1-ND,811-1173-6-ND","46223C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 22UH 1.8A 120 MOHM SMD","1,287","1.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","4600","Active","Wirewound","-","22 µH","±20%","1.8 A","-","Shielded","120mOhm Max","-","-","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.179"" (4.55mm)"
